title,condition,fuel,odometer,title status,transmission,url,price,cylinders,drive,paint color,size,type,VIN,brand
2003 Chevrolet Silverado 1500,,gas,166342,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2003-chevrolet-silverado-1500/7687698990.html,6800,8 cylinders,4wd,grey,,truck,1GCEK14T63Z232564,chevrolet
2012 Toyota Camry,,gas,136206,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2012-toyota-camry-se-4dr-sedan/7687698781.html,9500,4 cylinders,fwd,,,sedan,4T1BF1FK9CU130454,toyota
2017 Chevrolet Equinox LS,excellent,gas,107000,clean,automatic,https://southjersey.craigslist.org/ctd/d/mount-ephraim-2017-chevrolet-equinox-ls/7687685123.html,13495,4 cylinders,fwd,black,full-size,SUV,,chevrolet
2016 INFINITI QX80,,gas,99396,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2016-infiniti-qx80-limited/7687684756.html,15499,,4wd,black,,SUV,JN8AZ2NC1G9401978,infiniti
2016 dodge durango,like new,gas,120000,clean,automatic,https://southjersey.craigslist.org/ctd/d/maple-shade-2016-dodge-durangoclean/7687683943.html,0,6 cylinders,4wd,blue,full-size,SUV,,dodge
2015 HYUNDAI GENESIS,like new,gas,101000,clean,automatic,https://southjersey.craigslist.org/ctd/d/maple-shade-2015-hyundai-genesisclean/7687683665.html,16895,6 cylinders,4wd,white,full-size,sedan,,hyundai
2019 TOYOTA C-HR,like new,gas,98000,clean,automatic,https://southjersey.craigslist.org/ctd/d/maple-shade-2019-toyota-hr-xle/7687683503.html,17495,4 cylinders,fwd,blue,compact,hatchback,,toyota
2016 HONDA ACCORD,like new,gas,116000,clean,automatic,https://southjersey.craigslist.org/ctd/d/maple-shade-2016-honda-accord/7687683348.html,14895,4 cylinders,fwd,blue,full-size,sedan,,honda
2015 ford e450 bus,,gas,75000,clean,automatic,https://southjersey.craigslist.org/ctd/d/westbury-church-buses-shuttle-buses/7687680017.html,0,,,,,,,ford
2015 INFINITI QX80,,gas,144516,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2015-infiniti-qx80-4wd/7687675824.html,14985,,,,,SUV,JN8AZ2NC7F9371996,infiniti
2006 Lexus RX 330,,gas,191803,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2006-lexus-rx-330-base-awd/7687673109.html,4650,6 cylinders,4wd,blue,,SUV,2T2HA31U16C107118,lexus
2015 RAM 1500,like new,gas,127000,clean,automatic,https://southjersey.craigslist.org/ctd/d/maple-shade-2015-ram-1500-laramie/7687668476.html,21895,8 cylinders,4wd,black,full-size,truck,,ram
2013 FORD F-150,,gas,119721,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2013-ford-150-f150-150-xlt/7687665455.html,12999,,4wd,,,pickup,1FTFW1EF3DKD17650,ford
2019 RAM 1500,,gas,69633,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2019-ram-1500-laramie-crew/7687656429.html,33520,,4wd,red,,pickup,1C6SRFJT5KN632029,ram
2016 MERCEDES-BENZ S-CLASS,,gas,69980,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2016-mercedes-benz-class/7687645950.html,30895,,,grey,full-size,sedan,WDDUG8FBXGA233673,mercedes-benz
2015 kia soul,good,gas,103635,clean,automatic,https://southjersey.craigslist.org/cto/d/beverly-2015-kia-soul-for-sale/7687644863.html,10000,4 cylinders,,black,compact,,,kia
1995 1995 FL60 Wrecker,excellent,diesel,118610,clean,manual,https://southjersey.craigslist.org/cto/d/beverly-1995-freightliner-fl60-heavy/7687635217.html,30000,,,brown,,truck,,
2014 BMW X5,,gas,142269,clean,automatic,https://southjersey.craigslist.org/ctd/d/chesterfield-2014-bmw-x5-xdrive35i/7687634815.html,13459,,,,,SUV,5UXKR0C56E0K42741,bmw
2019 Lexus ux250h,excellent,gas,93450,clean,automatic,https://southjersey.craigslist.org/cto/d/lakewood-lexus-ux250h-great-condition/7687624378.html,25000,,4wd,black,,sedan,,lexus
2001 INFINITI I30,,gas,101157,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2001-infiniti-i30-base-4dr/7687621669.html,2995,6 cylinders,fwd,silver,,sedan,JNKCA31A41T006126,infiniti
2004 FORD F-150 SUPER CREW 4X4,good,gas,187508,clean,automatic,https://southjersey.craigslist.org/cto/d/toms-river-2004-ford-150-super-crew-fx4/7687619946.html,1375,8 cylinders,4wd,white,,truck,,ford
2012 Ford E-250,excellent,gas,87075,clean,automatic,https://southjersey.craigslist.org/ctd/d/palmyra-ford-250-econoline-only-87k-mil/7687619740.html,15990,8 cylinders,rwd,red,full-size,van,,ford
2015 ford transit 150,excellent,gas,82810,clean,automatic,https://southjersey.craigslist.org/ctd/d/palmyra-2015-ford-transit-medium-roof/7687618609.html,25990,6 cylinders,rwd,white,full-size,van,,ford
2010 chevrolet express,excellent,gas,101463,clean,automatic,https://southjersey.craigslist.org/ctd/d/palmyra-2010-chevrolet-express-1500/7687614465.html,14990,6 cylinders,rwd,white,full-size,van,,chevrolet
2013 ford e350 van,excellent,gas,52276,clean,automatic,https://southjersey.craigslist.org/ctd/d/absecon-ford-350-van-only-52k-mil/7687613048.html,19990,8 cylinders,rwd,yellow,full-size,van,,ford
1978 1978 Chevy C65,good,gas,18000,clean,manual,https://southjersey.craigslist.org/cto/d/glassboro-1976-chevy-dump-truck/7687603953.html,3000,8 cylinders,,red,,truck,,chevy
2015 jeep renegade,excellent,gas,64581,clean,automatic,https://southjersey.craigslist.org/cto/d/beverly-2015-jeep-renegade-trailhawk/7687597452.html,13000,4 cylinders,4wd,,,SUV,,jeep
2005 ford ranger,,gas,146400,clean,automatic,https://southjersey.craigslist.org/cto/d/mays-landing-2005-ford-ranger-miles/7687588384.html,3000,,rwd,black,,,,ford
2011 FORD,fair,gas,240382,clean,automatic,https://southjersey.craigslist.org/cto/d/winslow-2011-ford-f350-2wd-v8-gas/7687585952.html,7000,8 cylinders,rwd,green,full-size,truck,,ford
2012 chrysler 200 touring,,gas,80000,clean,automatic,https://southjersey.craigslist.org/cto/d/cherry-hill-2012-chrysler-200/7687583374.html,4500,,,,,,,chrysler
2005 ram 1500,,gas,127337,clean,automatic,https://southjersey.craigslist.org/cto/d/lumberton-2005-dodge-ram-1500-hemi8ft/7687572932.html,4000,,,,,,,ram
2003 gmc envoy slt,,gas,86490,clean,automatic,https://southjersey.craigslist.org/cto/d/mount-holly-2003-gmc-envoy-slt4x4fully/7687567739.html,5000,,,,,,,gmc
2005 lexus es 330,,gas,208424,clean,automatic,https://southjersey.craigslist.org/cto/d/burlington-2005-lexus-es-330/7687566024.html,2800,,,,,,,lexus
2010 Subaru Legacy,,gas,117432,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2010-subaru-legacy-25i/7687565632.html,7200,4 cylinders,4wd,,,sedan,4S3BMBC68A3225405,subaru
2013 Chevrolet Volt,,hybrid,124938,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2013-chevrolet-volt-base-4dr/7687565475.html,7500,4 cylinders,fwd,black,,sedan,1G1RE6E46DU133716,chevrolet
2007 ford expedition eddie bauer,good,gas,185343,clean,automatic,https://southjersey.craigslist.org/cto/d/mount-holly-2007-ford-expedition-eddie/7687565097.html,4200,8 cylinders,,,,,,ford
2004 Toyota Camry,,gas,272199,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2004-toyota-camry-le-4dr/7687564653.html,2650,4 cylinders,fwd,,,sedan,4T1BE32K74U277345,toyota
2006 ford explorer limited,excellent,gas,161586,clean,automatic,https://southjersey.craigslist.org/cto/d/mount-holly-2006-ford-explorer/7687564232.html,4400,8 cylinders,,,,,,ford
2016 2016 FORD FUSION,good,gas,127234,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2016-ford-fusion/7687557581.html,6900,4 cylinders,fwd,,,,3FA6P0H95GR295685,ford
1999 ford escort se,like new,gas,55000,clean,automatic,https://southjersey.craigslist.org/cto/d/toms-river-1999-ford-escort-se-miles/7687547717.html,3200,4 cylinders,,,,,,ford
2015 2015 MERCEDES-BENZ CLA 250,good,gas,139465,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2015-mercedes-benz-cla-250/7687542908.html,10900,4 cylinders,fwd,,,,,mercedes-benz
2011 land rover range rover sport,like new,gas,69333,clean,automatic,https://southjersey.craigslist.org/ctd/d/riverton-2011-rang-rovr-sprt-low-down/7687532363.html,12995,8 cylinders,4wd,grey,mid-size,,,land rover
2017 2017 Hyundai Elantra SE 6AT,new,gas,67012,clean,automatic,https://southjersey.craigslist.org/ctd/d/riverton-2017-hyndai-elantra-se-250dn/7687531754.html,7995,6 cylinders,,white,full-size,sedan,,hyundai
2011 toyota rav4,good,gas,220000,clean,automatic,https://southjersey.craigslist.org/cto/d/browns-mills-2011-toyota-rav4/7687531693.html,6450,,4wd,,,,,toyota
2019 CHEVROLET EXPRESS,,gas,157770,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2019-chevrolet-chevy-express-dr/7687523092.html,26985,,,white,,van,1GCWGAFP1K1266589,chevrolet
2013 FORD E-250,,other,96758,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2013-ford-series-250-3dr-cargo/7687522691.html,26985,,fwd,white,,van,1FTNE2EW4DDA80336,ford
2013 CHEVROLET EXPRESS,,other,125845,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2013-chevrolet-chevy-express-dr/7687522152.html,24985,,fwd,white,,van,1GCZGTCA7D1169943,chevrolet
2015 FORD TRANSIT,,gas,80867,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2015-ford-transit-350-3dr-lwb/7687521461.html,38985,,,white,,van,1FTSW3XG6FKA14901,ford
2017 CHEVROLET EXPRESS,,gas,108706,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2017-chevrolet-chevy-express-dr/7687521375.html,26985,,,white,,van,1GCWGAFFXH1339068,chevrolet
2018 CHEVROLET EXPRESS,,gas,105857,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2018-chevrolet-chevy-express-dr/7687521179.html,26985,,rwd,white,,van,1GCWGAFP8J1192909,chevrolet
2001 CHEVROLET ASTRO VAN,,gas,187813,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2001-chevrolet-chevy-astro-base/7687521105.html,5985,,fwd,white,,van,1GCDM19W71B101058,chevrolet
2020 FORD TRANSIT,,other,57986,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2020-ford-transit-250-3dr-lwb/7687521057.html,49985,,rwd,white,,van,1FTBR1C85LKB50068,ford
2019 RAM PROMASTER CITY,,gas,107449,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2019-ram-promaster-city-slt-4dr/7687520780.html,19985,,fwd,white,,van,ZFBHRFBB7K6L91936,ram
2018 RAM PROMASTER 2500,,gas,69495,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2018-ram-promaster-wb-3dr-high/7687520467.html,36985,,fwd,white,,van,3C6TRVDG7JE110227,ram
2017 CHEVROLET EXPRESS,,gas,150384,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2017-chevrolet-chevy-express-dr/7687520263.html,24985,,,white,,van,1GCWGAFF6H1297353,chevrolet
2018 FORD TRANSIT,,gas,111597,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2018-ford-transit-250-3dr-lwb/7687520206.html,38985,,,white,,van,1FTYR2CM5JKB12849,ford
2020 RAM PROMASTER 1500,,gas,29545,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2020-ram-promaster-wb-3dr-low/7687520125.html,38985,,fwd,white,,van,3C6TRVAG5LE146845,ram
2021 FORD TRANSIT,,other,67678,clean,automatic,https://southjersey.craigslist.org/ctd/d/kenvil-2021-ford-transit-250-3dr-lwb/7687519922.html,49985,,rwd,white,,van,1FTBR1C83MKA51220,ford
2007 Saturn Outlook,,gas,180645,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2007-saturn-outlook-xe-awd/7687511575.html,3995,6 cylinders,4wd,blue,,SUV,5GZEV13717J168562,
2005 chevrolet silverado,fair,gas,187455,clean,automatic,https://southjersey.craigslist.org/cto/d/mount-royal-work-truck-used-for-scraping/7687485860.html,3500,8 cylinders,4wd,silver,full-size,pickup,,chevrolet
2009 Hyundai Sonata,,gas,168069,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2009-hyundai-sonata-limited/7687485193.html,3900,4 cylinders,fwd,,,sedan,5NPEU46CX9H422747,hyundai
2007 Volkswagen Jetta,,gas,118122,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2007-volkswagen-jetta-25-4dr/7687485066.html,5400,5 cylinders,fwd,white,,sedan,3VWRF71K37M027597,volkswagen
2011 BMW 7-Series,,gas,143830,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2011-bmw-series-750li-xdrive/7687477072.html,7650,8 cylinders,4wd,,,sedan,WBAKC8C54BC432885,bmw
2011 Ford F-150,,other,179253,clean,automatic,https://southjersey.craigslist.org/ctd/d/prospect-park-2011-ford-150-fx4/7687476840.html,0,,,,,,,ford
2000 ford f-250,good,diesel,312000,clean,automatic,https://southjersey.craigslist.org/cto/d/hainesport-2000-ford-250-pickup/7687472860.html,8500,8 cylinders,4wd,blue,full-size,pickup,,ford
2009 ford crown victoria p71,like new,gas,90200,clean,automatic,https://southjersey.craigslist.org/ctd/d/cherry-hill-2009-ford-crown-victoria/7687455258.html,9500,8 cylinders,rwd,black,full-size,sedan,,ford
2008 lexus rx 350,excellent,gas,198500,clean,automatic,https://southjersey.craigslist.org/ctd/d/grenloch-2008-lexus-rx-350-awd/7687455087.html,4900,6 cylinders,4wd,grey,mid-size,SUV,,lexus
2007 Nissan Altima,,gas,105370,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2007-nissan-altima-25-4dr/7687390092.html,3850,4 cylinders,fwd,,,sedan,1N4AL21E77N493471,nissan
2012 GMC Terrain,,gas,173284,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2012-gmc-terrain-sle-4dr-suv/7687390017.html,3995,4 cylinders,fwd,silver,,SUV,2GKALMEK1C6132245,gmc
2023 honda civic si,,gas,300,clean,manual,https://southjersey.craigslist.org/cto/d/glassboro-2023-honda-civic-si-sedan/7687387416.html,33000,,,,,,,honda
2010 Mazda Mazda3,,gas,158986,clean,manual,https://southjersey.craigslist.org/ctd/d/burlington-2010-mazda-mazda3-sport-4dr/7687354070.html,3650,4 cylinders,fwd,black,,sedan,JM1BL1SG2A1227895,mazda
1996 chevy corvette,excellent,gas,82304,clean,automatic,https://southjersey.craigslist.org/cto/d/cherry-hill-1996-chevy-corvette-low/7687340301.html,11000,8 cylinders,rwd,green,full-size,coupe,,chevy
1998 chevrolet blazer,excellent,gas,70866,clean,automatic,https://southjersey.craigslist.org/cto/d/mount-laurel-1998-chevy-blazer-low/7687334007.html,8000,6 cylinders,rwd,brown,full-size,SUV,,chevrolet
2006 Mercedes-Benz CLK Class,,gas,148817,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2006-mercedes-benz-clk-class/7687333036.html,6500,6 cylinders,rwd,,,coupe,WDBTJ56J66F196442,mercedes-benz
2006 Scion xA,,gas,186570,clean,automatic,https://southjersey.craigslist.org/ctd/d/spotswood-2006-scion-xa-base-4dr/7687332965.html,4800,4 cylinders,fwd,silver,,sedan,JTKKT604760144751,
2003 toyota matrix,excellent,gas,140778,clean,automatic,https://southjersey.craigslist.org/ctd/d/sewell-2003-toyota-matrixclean-owner/7687322595.html,3999,4 cylinders,fwd,silver,compact,hatchback,,toyota
1978 ford e150 econoline,excellent,gas,25000,clean,automatic,https://southjersey.craigslist.org/cto/d/sicklerville-1978-ford-econoline/7687315840.html,4200,8 cylinders,4wd,blue,,van,,ford
2005 ford e250 cargo van,excellent,gas,124549,clean,automatic,https://southjersey.craigslist.org/ctd/d/hammonton-2005-ford-e250-cargo-8/7687312978.html,9990,8 cylinders,rwd,silver,full-size,van,1FTNE24W55HA26331,ford
2007 Hyundai Accent,,gas,107840,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2007-hyundai-accent-gs-2dr/7687307834.html,2995,4 cylinders,fwd,silver,,coupe,KMHCM36C17U001337,hyundai
2010 ford expedition,,gas,129000,clean,automatic,https://southjersey.craigslist.org/cto/d/philadelphia-2010-ford-expedition-eddie/7687304026.html,4495,,4wd,,,SUV,,ford
2002 Toyota Camry,,gas,173513,clean,automatic,https://southjersey.craigslist.org/ctd/d/collingswood-2002-toyota-camry-se-sedan/7687286499.html,4995,,,,,,,toyota
2011 Audi A6,excellent,gas,167419,clean,automatic,https://southjersey.craigslist.org/ctd/d/gloucester-city-2011-audi-a6-quattro/7687286147.html,6995,6 cylinders,4wd,white,full-size,sedan,,audi
2009 Saturn Aura,like new,gas,177000,clean,automatic,https://southjersey.craigslist.org/ctd/d/mount-ephraim-2009-saturn-aura-xe/7687285808.html,3995,4 cylinders,fwd,grey,mid-size,sedan,,
2014 ford explorer xlt 4x4,like new,gas,93000,clean,automatic,https://southjersey.craigslist.org/ctd/d/mount-ephraim-2014-ford-explorer-xlt/7687285415.html,15495,6 cylinders,4wd,black,full-size,SUV,,ford
2017 HONDA CIVIC,like new,gas,125054,clean,automatic,https://southjersey.craigslist.org/ctd/d/collingswood-2017-honda-civic-lx-coupe/7687285015.html,13995,4 cylinders,,blue,,,,honda
2004 lexus rx330 awd,excellent,gas,130084,clean,automatic,https://southjersey.craigslist.org/ctd/d/collingswood-2004-lexus-rx330-awd-sport/7687281513.html,8995,,4wd,,,,,lexus
2011 bmw 328xi,excellent,gas,159000,clean,automatic,https://southjersey.craigslist.org/cto/d/south-harrison-township-2011-bmw-328i/7687281372.html,7500,6 cylinders,4wd,black,,sedan,WBAPK5G52BNN81804,bmw
2011 toyota corolla,,gas,162838,clean,automatic,https://southjersey.craigslist.org/ctd/d/longport-2011-toyota-corolla/7687275629.html,6599,,,,,,2T1BU4EE8BC694969,toyota
2013 CHEVROLET CRUZE,,gas,115190,clean,automatic,https://southjersey.craigslist.org/cto/d/somers-point-2013-chevrolet-cruze/7687275059.html,5999,,,,,,1G1PC5SB6D7231766,chevrolet
2011 CHEVROLET CRUZE LS,good,gas,98344,clean,automatic,https://southjersey.craigslist.org/ctd/d/egg-harbor-township-2011-chevrolet/7687274330.html,4999,,,,,,1G1PC5SH5B7298554,chevrolet
2009 nissan altima 2.5 s,,gas,123781,clean,automatic,https://southjersey.craigslist.org/ctd/d/linwood-2009-nissan-altima/7687273191.html,4599,,,,,,1N4AL21E79N411550,nissan
2010 toyota camry le,,gas,161556,clean,automatic,https://southjersey.craigslist.org/ctd/d/pleasantville-2010-toyota-camry-se/7687272124.html,6999,,,,,,4T1BK3EK8AU110041,toyota
2011 honda civic coupe,excellent,gas,135226,clean,automatic,https://southjersey.craigslist.org/cto/d/mays-landing-2011-honda-civic/7687266198.html,6475,4 cylinders,fwd,white,compact,coupe,,honda
2012 ford focus se,excellent,gas,103000,clean,automatic,https://southjersey.craigslist.org/cto/d/delanco-2012-ford-focus-se-super-clean/7687263794.html,6250,4 cylinders,fwd,,,,,ford
2021 jeep wrangler unlimited rubicon,like new,gas,8800,clean,automatic,https://southjersey.craigslist.org/cto/d/brigantine-jeep-wrangler-unlimited/7687259686.html,52000,6 cylinders,4wd,red,full-size,SUV,1C4HJXFG3MW607350,jeep
2002 jeep grand cherokee,excellent,gas,140000,clean,automatic,https://southjersey.craigslist.org/cto/d/sicklerville-2002-jeep-grand-cherokee/7687259293.html,2900,,,,,,,jeep
2017 mercedes benz metris,excellent,gas,89572,clean,automatic,https://southjersey.craigslist.org/ctd/d/hammonton-2017-mercedes-metris-only-89k/7687257650.html,18990,4 cylinders,rwd,white,full-size,mini-van,,
2013 Volkswagen Jetta,,gas,125932,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2013-volkswagen-jetta-se/7687254535.html,4995,5 cylinders,fwd,,,sedan,3VWDP7AJ4DM201977,volkswagen
2014 2014 AUDI A 7,good,gas,155132,clean,automatic,https://southjersey.craigslist.org/ctd/d/burlington-2014-audi-7/7687250693.html,10900,6 cylinders,4wd,,,,,audi
2012 Cadillac SRX,good,gas,160013,clean,automatic,https://southjersey.craigslist.org/ctd/d/camden-2012-cadillac-srx-luxury/7687250024.html,7999,6 cylinders,4wd,custom,full-size,SUV,3GYFNAE33CS560218,cadillac
2009 HYUNDAI SANTA FE,,gas,151594,clean,automatic,https://southjersey.craigslist.org/ctd/d/atlantic-city-2009-hyundai-santa-fe/7687249868.html,4399,,,,,,5NMSH73E99H318326,hyundai
2013 Infiniti JX,good,gas,139865,clean,automatic,https://southjersey.craigslist.org/ctd/d/camden-2013-infiniti-jx-awd/7687249866.html,9999,6 cylinders,4wd,white,full-size,SUV,5N1AL0MM6DC342528,infiniti
2014 Ford F-150,good,gas,192346,clean,automatic,https://southjersey.craigslist.org/ctd/d/camden-2014-ford-150-platinum-supercrew/7687249791.html,10500,6 cylinders,4wd,grey,full-size,truck,1FTFW1ET8EFC24493,ford
2012 Toyota Camry,good,gas,167013,clean,automatic,https://southjersey.craigslist.org/ctd/d/camden-2012-toyota-camry/7687249764.html,8500,4 cylinders,fwd,silver,,sedan,4T1BF1FK9CU587734,toyota
